"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"ygfZ",0.0473718840815707,7.36630928456685,0.086764477599145,0.770135820987719,0.999366524090095,0.999366524090095
"yqfA",0.16002503749089,6.60162642535331,0.942827659991485,0.338459974347971,0.999366524090095,0.999366524090095
"yqfB",0.491638577926252,4.34413617580964,1.87180387963905,0.180309471674027,0.999366524090095,0.999366524090095
"bglA",0.101571928843059,5.9144185103771,0.294378105814086,0.590993838898076,0.999366524090095,0.999366524090095
"SL1344_3028",0.20375448500325,4.4730479135054,0.141823445763699,0.708832434252194,0.999366524090095,0.999366524090095
"gcvP",0.0418304031146775,5.93047330548803,0.0470210770098271,0.829635926491965,0.999366524090095,0.999366524090095
"gcvH",-0.0704099842065546,4.42086235797949,0.0446436799160423,0.833931352534011,0.999366524090095,0.999366524090095
"gcvT",0.0166734797363853,4.5222395429384,0.00270357058238474,0.958838542501516,0.999366524090095,0.999366524090095
"visC",-0.0944176198138859,7.00533847169515,0.365583982278313,0.549465221936226,0.999366524090095,0.999366524090095
"ubiH",-0.00312348077659177,6.47295032429781,0.000424166424236504,0.983689778131843,0.999366524090095,0.999366524090095
"pepP",0.00979601608249718,6.62359041331218,0.00355664558577979,0.95279601788453,0.999366524090095,0.999366524090095
"ygfB",0.0417835559330996,6.04669190297366,0.0436619501348337,0.835739974155077,0.999366524090095,0.999366524090095
"ygfE",-0.0498686330234211,9.4662945030324,0.17593791323449,0.67754576449367,0.999366524090095,0.999366524090095
"ygfA",-0.0666161224881956,5.37196803528403,0.0623386692382992,0.804350585498213,0.999366524090095,0.999366524090095
"serA",-0.109145393226805,6.3407879602298,0.389600524801994,0.536706409557373,0.999366524090095,0.999366524090095
"rpiA",-0.0493045492125806,8.1109554193683,0.118042195557275,0.733299009083043,0.999366524090095,0.999366524090095
"iciA",0.0518427344992815,5.39502182074524,0.059357040749854,0.808990030367207,0.999366524090095,0.999366524090095
"yggE",0.0371978635506594,6.06487365111987,0.0426811384691843,0.837568247772486,0.999366524090095,0.999366524090095
"yggA",-0.292708195792131,4.84085957904156,0.787858693507072,0.381030878034531,0.999366524090095,0.999366524090095
"yggB",0.0354058429625462,6.69574455974701,0.0283556020463394,0.867280680273029,0.999366524090095,0.999366524090095
"fba",-0.173517295732067,9.24108806856675,1.14298513670537,0.292610023975461,0.999366524090095,0.999366524090095
"pgk",-0.18530109962583,8.30165643451045,1.47014002761816,0.233743587780023,0.999366524090095,0.999366524090095
"epd",-0.170640853346559,7.83695707760197,1.70156567251663,0.200909668618747,0.999366524090095,0.999366524090095
"SL1344_3048",-0.312732879422416,4.47072267258474,0.162825380229891,0.689113877173989,0.999366524090095,0.999366524090095
"SL1344_3051",-0.167740461393764,5.03464395187713,0.404795199027877,0.52891492820427,0.999366524090095,0.999366524090095
"tktA",-0.0671531441847238,8.73969032386224,0.209088870807095,0.650412575251694,0.999366524090095,0.999366524090095
"yggG",-0.173182849346022,6.77941675697944,1.30649710470464,0.261073931669373,0.999366524090095,0.999366524090095
"speB",-0.0987731247467949,8.96953431058716,0.525285183789218,0.473591247038944,0.999366524090095,0.999366524090095
"SL1344_3055",0.268113299664448,4.04731210936224,0.579794854237824,0.451681177650731,0.999366524090095,0.999366524090095
"SL1344_3056",-0.124898129881521,3.28181627284592,0.015889416680811,0.900437778943493,0.999366524090095,0.999366524090095
"SL1344_3057",-0.226596341223994,4.6265654080968,0.61905889383009,0.436887878183723,0.999366524090095,0.999366524090095
"SL1344_3058",-0.636393900331724,5.22636697407207,2.12447516017227,0.154205788718775,0.999366524090095,0.999366524090095
"SL1344_3059",0.255848985299716,4.09919289906929,0.338025390191608,0.564834612824918,0.999366524090095,0.999366524090095
"SL1344_3060",-0.0696488669603549,7.24606565691448,0.277507793174911,0.601785104422747,0.999366524090095,0.999366524090095
"SL1344_3061",-0.130508206705542,4.39854104996512,0.159323047477036,0.69229527041986,0.999366524090095,0.999366524090095
"speA",-0.189098711255679,9.37822956184849,1.44746443930554,0.237307719537671,0.999366524090095,0.999366524090095
"yqgB",-0.0485250251543467,6.31959723363081,0.0757855831166136,0.784770597826985,0.999366524090095,0.999366524090095
"yqgD",0.0147365421173375,7.79268117044007,0.0069361526282119,0.9341181172201,0.999366524090095,0.999366524090095
"metK",-0.223924421053336,10.1676114698112,1.85803815866193,0.181877361887893,0.999366524090095,0.999366524090095
"galP",-0.0554149284139179,5.19813092443537,0.0338634957883464,0.855098763170322,0.999366524090095,0.999366524090095
"sprT",-0.26302579648434,6.28880057956853,2.03281885935573,0.163119704191719,0.999366524090095,0.999366524090095
"endA",-0.11816695543444,5.98116817025023,0.283882816023041,0.597658742724891,0.999366524090095,0.999366524090095
"yggJ",-0.0248166967483899,6.60870820154395,0.0254415560562416,0.874222540764627,0.999366524090095,0.999366524090095
"gshB",0.0634072212117964,7.07286782008826,0.150072382672677,0.700898666292939,0.999366524090095,0.999366524090095
"yqgE",0.0249036678694695,5.86507356025077,0.0136646476672382,0.907635465709895,0.999366524090095,0.999366524090095
"yqgF",-0.0481806867920161,5.42295930972107,0.0410181355136655,0.840718980490614,0.999366524090095,0.999366524090095
"SL1344_3073",-0.0916574018449418,6.65874334689895,0.332226797338047,0.568175474802575,0.999366524090095,0.999366524090095
"pilT",-0.181976572619718,5.01668390946674,0.120852929964738,0.730426058015868,0.999366524090095,0.999366524090095
"yggS",0.253077088474518,5.979437321502,1.27469309874924,0.266849936447349,0.999366524090095,0.999366524090095
"yggT",0.345183808730019,6.1622217841765,2.32118737093312,0.136939434004575,0.999366524090095,0.999366524090095
"yggU",0.115338282949396,5.22962274170858,0.110874713925791,0.741210277979915,0.999366524090095,0.999366524090095
"yggV",0.247034824530909,5.95792008784063,1.14315511642182,0.292574728634608,0.999366524090095,0.999366524090095
"yggW",0.0609732926240155,7.02074709115448,0.112699134874886,0.739170069280767,0.999366524090095,0.999366524090095
"ansB",-0.0476220527031696,5.3877468427616,0.0415221199338693,0.839757206513629,0.999366524090095,0.999366524090095
"yggN",-0.106415198723635,8.45786376656101,0.611169362748808,0.43979846288915,0.999366524090095,0.999366524090095
"yggL",-0.123913897439626,8.02121183711925,0.782441245818846,0.382654476698298,0.999366524090095,0.999366524090095
"trmB",-0.0722864694376747,8.43947179471805,0.371509518260671,0.546264664366257,0.999366524090095,0.999366524090095
"yggX",0.129044174509274,6.43053152560679,0.497515166540824,0.485434328188086,0.999366524090095,0.999366524090095
"mltC",-0.11982785510245,6.72556675547724,0.432150833287902,0.515394294814348,0.999366524090095,0.999366524090095
"nupG",-0.0259359131410764,5.12035043759735,0.00983172490901031,0.921601812527071,0.999366524090095,0.999366524090095
"speC",-0.0752459485646291,5.79649888362366,0.0869876960293255,0.769849024109081,0.999366524090095,0.999366524090095
"yqgA",-0.436973926816865,4.27601458736186,1.41142422607635,0.24311410214315,0.999366524090095,0.999366524090095
"SL1344_3091",0.000471585483471177,5.76374431101766,5.31794744202495e-06,0.998173603947814,0.999366524090095,0.999366524090095
"SL1344_3092",0.385462234288354,5.56866205440366,1.22705694854723,0.275999445992485,0.999366524090095,0.999366524090095
"SL1344_3093",0.00867751631327218,3.81799868134579,0.000522295272437624,0.988046398654254,0.999366524090095,0.999366524090095
"SL1344_3094",0.226404790911373,4.53335225780856,0.508576993690024,0.480658113146466,0.999366524090095,0.999366524090095
"SL1344_3095",-0.24567866623356,5.02250851850239,0.623703948066583,0.435188303570261,0.999366524090095,0.999366524090095
"SL1344_3096",0.0820620179566994,6.3445874812391,0.133376479765127,0.717235523686722,0.999366524090095,0.999366524090095
"SL1344_3097",0.466462907473513,4.12425109497143,1.42088323448556,0.241573031908107,0.999366524090095,0.999366524090095
"SL1344_3098",0.0281717718266159,4.33469380399095,0.00278884339175205,0.958212977145693,0.999366524090095,0.999366524090095
"SL1344_3099",0.170709613484316,4.456109041665,0.232585765865691,0.632726438081809,0.999366524090095,0.999366524090095
"SL1344_3103",0.144739560973425,5.4540363579304,0.324338230590645,0.572783705525994,0.999366524090095,0.999366524090095
"SL1344_3105",0.275881184942002,3.41420572696456,0.251478046197421,0.61929202143322,0.999366524090095,0.999366524090095
"SL1344_3107",-0.615347811056106,4.10584169570871,2.13894319815931,0.152851915966551,0.999366524090095,0.999366524090095
"exuT",-0.258053280779736,5.04313924080183,0.367665724950966,0.548557191652855,0.999366524090095,0.999366524090095
"uxuA",-0.111125552419605,4.88179627628986,0.135471342845089,0.715123886407349,0.999366524090095,0.999366524090095
"SL1344_3112",0.0352823711375274,6.15197852969453,0.00868355081979955,0.926541039676583,0.999366524090095,0.999366524090095
"gsp",0.0355447081273482,6.5406767618084,0.0530201778412145,0.819278976534339,0.999366524090095,0.999366524090095
"yghU",0.220144245542193,5.46624325054265,1.14734205752369,0.291707101759001,0.999366524090095,0.999366524090095
"SL1344_3115",0.016329559995429,4.63721269965984,0.00357566224276547,0.952670145466896,0.999366524090095,0.999366524090095
"SL1344_3116",-0.127233437101147,3.57712566297761,0.0675069686316452,0.796580411673982,0.999366524090095,0.999366524090095
"hybG",0.198003552505801,4.66854327185285,0.383412656304906,0.539940378712308,0.999366524090095,0.999366524090095
"hybF",-0.253417882138409,4.06031567514449,0.515989517176341,0.477501423157374,0.999366524090095,0.999366524090095
"hybE",0.767988066479247,3.58831399458258,2.27026616517911,0.141181548875767,0.999366524090095,0.999366524090095
"hybD",0.0924900564480605,4.25520109349742,0.0823472270066093,0.775895938471465,0.999366524090095,0.999366524090095
"hybC",0.196099309174471,5.83415013285714,1.14606792425965,0.291970771160419,0.999366524090095,0.999366524090095
"hybB",-0.024118583502297,4.69936156880013,0.00572576040026907,0.940129431032974,0.999366524090095,0.999366524090095
"hybA",0.149740788655649,5.21514442696511,0.179432825649409,0.674548764214557,0.999366524090095,0.999366524090095
"hypO",0.345705915667648,5.47857293765648,2.32941018264615,0.136268454312334,0.999366524090095,0.999366524090095
"yghW",-0.00458064135414973,4.11598143673217,0.000147477527480732,0.990382210478073,0.999366524090095,0.999366524090095
"SL1344_3126",-0.106573110022876,7.00722422819387,0.230871584959578,0.634237013295949,0.999366524090095,0.999366524090095
"yqhA",0.0351826039539114,7.42538030967661,0.0428290547349925,0.837291131332251,0.999366524090095,0.999366524090095
"SL1344_3128",0.190319765611933,7.22577480360143,0.534544931681868,0.47102961771106,0.999366524090095,0.999366524090095
"SL1344_3129",-0.244043064329576,5.78203325083836,0.780222405502752,0.383527040427844,0.999366524090095,0.999366524090095
"SL1344_3130",0.294844901428367,4.32455006976769,0.707386970239514,0.406232766195036,0.999366524090095,0.999366524090095
"yghA",-0.101354916048695,6.30897756372416,0.253666929447048,0.617776842814355,0.999366524090095,0.999366524090095
"exbD",-0.258408561182084,7.76575395471692,2.9458356241211,0.0952664936875015,0.999366524090095,0.999366524090095
"exbB",-0.14533789217965,8.04300097074255,0.802766740167135,0.376614165925811,0.999366524090095,0.999366524090095
"metC",-0.133426024556525,5.67057769927743,0.430981089973518,0.515959728891162,0.999366524090095,0.999366524090095
"yqhC",-0.0034424263406773,6.63602618254284,0.000430359466733552,0.983571158353047,0.999366524090095,0.999366524090095
"dkgA",-0.0395174540749167,5.15527261010959,0.0179517280582458,0.894211018934179,0.999366524090095,0.999366524090095
"SL1344_3141",0.163240132240619,5.24020012685858,0.410853558328999,0.525865767723478,0.999366524090095,0.999366524090095
"SL1344_3144",-0.444024738431333,3.8858715379034,1.01774272426935,0.346329190574303,0.999366524090095,0.999366524090095
"ygiK",-0.0520542211689354,5.78257785013085,0.0574010494186866,0.812101076364919,0.999366524090095,0.999366524090095
"plsC",-0.0106865511143501,6.60156301275409,0.00277703117441083,0.958283602852401,0.999366524090095,0.999366524090095
"parC",0.0251893290871915,8.13601200322181,0.0451274503578819,0.833047760021606,0.999366524090095,0.999366524090095
"SL1344_3149",-0.236820175413317,5.66800367541171,1.54545340932628,0.222375536286656,0.999366524090095,0.999366524090095
"ygiW",-0.0647494001011248,6.82153625750315,0.108260776340913,0.744166233368954,0.999366524090095,0.999366524090095
"ygiX",0.0551445752043622,5.48185502901654,0.0262567288751878,0.872297658027659,0.999366524090095,0.999366524090095
"ygiY",0.243644485953893,4.90165495905156,0.823543298127424,0.370581000009018,0.999366524090095,0.999366524090095
"mdaB",-0.261473021754791,5.59558720740458,1.31645912789314,0.259297723343104,0.999366524090095,0.999366524090095
"ygiN",0.0893287632702533,7.67541142886443,0.554553932755201,0.461617474749099,0.999366524090095,0.999366524090095
"parE",0.00111487957600277,8.39145648668174,8.51088360228666e-05,0.992693585302264,0.999366524090095,0.999366524090095
"yqiA",0.123814363581049,6.77512345890177,0.538886446614232,0.467964489934289,0.999366524090095,0.999366524090095
"cpdA",-0.0373041203620992,6.89865420844154,0.0518919430069266,0.821177790483495,0.999366524090095,0.999366524090095
"yqiB",0.269841196111101,6.57514353918674,2.74049458307167,0.107105928134387,0.999366524090095,0.999366524090095
"nudF",-0.00782237356993988,6.13046942872591,0.00190328805849671,0.965459090309216,0.999366524090095,0.999366524090095
"tolC",0.0649787004371494,8.27923518500925,0.192268396319645,0.663829584655663,0.999366524090095,0.999366524090095
"ygiB",-0.0519035853986712,6.06577259438267,0.0819354148995013,0.776441406114842,0.999366524090095,0.999366524090095
"ygiC",0.0747377921254553,7.27338162403019,0.122634974212028,0.728551881796591,0.999366524090095,0.999366524090095
"ygiD",0.241771142561588,6.60699106353,1.61567131679989,0.212388107078588,0.999366524090095,0.999366524090095
"ygiE",0.0217578440457965,5.82664346961576,0.0108372516793021,0.917704531225113,0.999366524090095,0.999366524090095
"assT",-0.259240215543113,4.24383667278011,0.496505867108598,0.485874091048489,0.999366524090095,0.999366524090095
"SL1344_3167",0.0897516906891238,5.41599595235261,0.147823209722812,0.703036499746539,0.999366524090095,0.999366524090095
"ribB",-0.29412786178556,6.29494480982793,2.7088182009276,0.109078089084028,0.999366524090095,0.999366524090095
"yqiC",0.00637223819636997,7.3380249346607,0.00146776377930457,0.969665136652854,0.999366524090095,0.999366524090095
"glgS",0.219055139585481,5.09485061022498,0.890881010316862,0.35194734601725,0.999366524090095,0.999366524090095
"SL1344_3171",-0.0802565661431,3.99094124568271,0.0459894509881506,0.831485539635442,0.999366524090095,0.999366524090095
"yqiK",-0.0346742795301142,5.99396930564486,0.0355115641028704,0.851656359976987,0.999366524090095,0.999366524090095
"rfaE",-0.198703106723611,7.50672764172084,2.048054903814,0.161596486236239,0.999366524090095,0.999366524090095
"ygiF",0.0270046679845655,6.5087405630105,0.028921791322863,0.865975160679801,0.999366524090095,0.999366524090095
"ygiM",-0.242827501235702,5.57115255764556,1.24434782411331,0.272515233827731,0.999366524090095,0.999366524090095
"cca",0.0532021426548537,6.88850182726816,0.107283839066518,0.745281169823128,0.999366524090095,0.999366524090095
"ygiH",0.064333432111962,6.4221219029429,0.115150743596625,0.736457297415471,0.999366524090095,0.999366524090095
"gcp",0.0425674648219475,7.45435459692264,0.0761683850417095,0.784241715778847,0.999366524090095,0.999366524090095
